id,lat,lng,name,address,phone,leader,distance,worktime,image
1430197,59.729695,30.075946,42 Отдел Полиции Красносельского Района Г.санкт-петербурга,"Санкт-Петербург г,  Красное Село, Комсомольская, 4",,,,"09.00 - 18.00
дежурная часть - круглосуточно",
1430203,59.841934,30.15931,54 отдел полиции Красносельского района г.Санкт-Петербурга,"Санкт-Петербург (г),  Тамбасова (ул), 4",+7 (812) 573 55 46,,607552,"09.00 - 18.00
дежурная часть - круглосуточно",
1430205,59.857567,30.179513,74 Отдел Полиции Красносельского Района Г.санкт-петербурга,"Санкт-Петербург (г),  , Маршала Захарова (ул), 20",,,,"09.00 - 18.00
дежурная часть - круглосуточно",
1430207,59.853717,30.218572,82 отдел полиции Красносельского района г.Санкт-Петербурга,"Санкт-Петербург (г),  Ленинский (пр-кт), 98",+7 (812) 573 64 10,,606171,"09.00 - 18.00
дежурная часть - круглосуточно",
1430209,59.834935,30.155815,84 отдел полиции Красносельского района г.Санкт-Петербурга,"Санкт-Петербург (г),  Тамбасова (ул), 9",+7 (812) 573 64 32,,607137,"09.00 - 18.00
дежурная часть - круглосуточно",
1430212,59.994247,29.764446,ОМВД России по Кронштадтскому району г.Санкт-Петербурга,"Санкт-Петербург г, Кронштадт, Ленина, 20",+7 (812) 311 02 02,,635042,"09.00 - 18.00
дежурная часть - круглосуточно",
1430214,60.096538,29.973574,ОМВД России по Курортному району г.Санкт-Петербурга,"Санкт-Петербург г, Сестрорецк, Володарского, 7-9",+7 (812) 437 02 02,,635015,"09.00 - 18.00
дежурная часть - круглосуточно",
1430216,60.121569,30.170422,50 отделение полиции Курортного района г.Санкт-Петербурга,"Санкт-Петербург г, Песочный, Ленинградская, 52-А",+7 (812) 596 87 02,,629593,"09.00 - 18.00
дежурная часть - круглосуточно",
1430218,60.193949,29.704133,81 отделение полиции Курортного района г.Санкт-Петербурга,"Санкт-Петербург г, Зеленогорск, Ленина, 8",+7 (812) 433 47 02,,653132,"09.00 - 18.00
дежурная часть - круглосуточно",
1430219,60.166122,29.864608,132 территориальный пункт полиции Курортного района г.Санкт-Петербурга,"Санкт-Петербург г, Репино, Приморское, 416",+7 (812) 432 03 91,,644761,09.00 - 18.00,
1430220,59.894242,30.31779,УМВД России по Московскому району г.Санкт-Петербурга,"Санкт-Петербург (г),  Московский (пр-кт), 95",+7 (812) 573 46 50,,605577,"09.00 - 18.00
дежурная часть - круглосуточно",
1430222,59.860256,30.311826,29 отдел полиции Московского района г.Санкт-Петербурга,"Санкт-Петербург (г),  Варшавская (ул), 37-3",+7 (812) 573 47 71,,603078,"09.00 - 18.00
дежурная часть - круглосуточно",
1430223,59.860807,30.347255,33 Отдел Полиции Московского Района Г.санкт-петербурга,"Санкт-Петербург (г),  , Космонавтов (пр-кт), 21-3",,,,"09.00 - 18.00
дежурная часть - круглосуточно",
1430224,59.840383,30.329954,51 Отдел Полиции Московского Района Г.санкт-петербурга,"Санкт-Петербург (г),  , Ленсовета (ул), 51-2",,,,"09.00 - 18.00
дежурная часть - круглосуточно",
1430226,59.861995,30.471178,УМВД России по Невскому району г.Санкт-Петербурга,"Санкт-Петербург (г),  Грибакиных (ул), 5",+7 (812) 573 57 02,,597112,"09.00 - 18.00
дежурная часть - круглосуточно",
